# x86 stride prefetch latency map
# access mode: software prefetch (prefetcht0)
# stride_bytes=320 train_step=15 rounds=4000 probe_positions=256
# position	offset_bytes	avg_cycles	probes
156	        9984	       305	   16
157	       10048	       509	   16
158	       10112	       303	   16
159	       10176	       409	   16
160	       10240	       263	   15
161	       10304	       481	   15
162	       10368	       255	   15
163	       10432	       391	   15
164	       10496	       266	   15
165	       10560	       261	   15
166	       10624	       258	   15
167	       10688	       262	   15
168	       10752	       241	   15
169	       10816	       238	   15
170	       10880	       237	   15
171	       10944	       236	   15
172	       11008	       287	   15
173	       11072	       340	   15
174	       11136	       279	   15
175	       11200	       459	   15
176	       11264	       242	   15
177	       11328	       360	   15
178	       11392	       269	   15
179	       11456	       321	   15
180	       11520	       260	   15
181	       11584	       341	   15
182	       11648	       263	   15
183	       11712	       266	   15
184	       11776	       265	   15
185	       11840	       263	   15
186	       11904	       261	   15
187	       11968	       264	   15
188	       12032	       301	   15
189	       12096	       262	   15
190	       12160	       298	   15
191	       12224	       389	   15
192	       12288	       345	   15
193	       12352	       266	   15
194	       12416	       280	   15
195	       12480	       299	   15
196	       12544	       260	   15
197	       12608	       259	   15
198	       12672	       318	   15
199	       12736	       268	   15
200	       12800	       240	   15
201	       12864	       243	   15
202	       12928	       234	   15
203	       12992	       244	   15
204	       13056	       293	   15
205	       13120	       303	   15
206	       13184	       292	   15
207	       13248	       434	   15
208	       13312	       268	   15
209	       13376	       386	   15
210	       13440	       269	   15
211	       13504	       458	   15
212	       13568	       307	   15
213	       13632	       263	   15
214	       13696	       259	   15
215	       13760	       264	   15
216	       13824	       257	   15
217	       13888	       257	   15
218	       13952	       258	   15
219	       14016	       258	   15
220	       14080	       316	   15
221	       14144	       434	   15
222	       14208	       278	   15
223	       14272	       333	   15
224	       14336	       273	   15
225	       14400	       271	   15
226	       14464	       237	   15
227	       14528	       481	   15
228	       14592	       260	   15
229	       14656	       262	   15
230	       14720	       258	   15
231	       14784	       266	   15
232	       14848	       258	   15
233	       14912	       258	   15
234	       14976	       258	   15
235	       15040	       257	   15
236	       15104	       263	   15
237	       15168	       406	   15
238	       15232	       303	   15
239	       15296	       398	   15
240	       15360	       243	   15
241	       15424	       490	   15
242	       15488	       249	   15
243	       15552	       333	   15
244	       15616	       262	   15
245	       15680	       263	   15
246	       15744	       410	   15
247	       15808	       259	   15
248	       15872	       244	   15
249	       15936	       235	   15
250	       16000	       239	   15
251	       16064	       236	   15
252	       16128	       261	   15
253	       16192	       393	   15
254	       16256	       285	   15
255	       16320	       523	   15

