# x86 stride prefetch latency map
# access mode: software prefetch (prefetcht0)
# stride_bytes=128 train_step=1000 rounds=40000 probe_positions=2560
# position	offset_bytes	avg_cycles	probes
495	       31680	        36	   16
496	       31744	        36	   16
497	       31808	        36	   16
498	       31872	        35	   16
499	       31936	        35	   16
500	       32000	        35	   16
501	       32064	        36	   16
502	       32128	        36	   16
503	       32192	        36	   16
504	       32256	        36	   16
505	       32320	        35	   16
506	       32384	        35	   16
507	       32448	        35	   16
508	       32512	        37	   16
509	       32576	        36	   16
510	       32640	        36	   16
511	       32704	        35	   16
512	       32768	        28	   16
513	       32832	        29	   16
514	       32896	        28	   16
515	       32960	        29	   16
516	       33024	        29	   16
517	       33088	        29	   16
518	       33152	        28	   16
519	       33216	        28	   16
520	       33280	        29	   16
521	       33344	        28	   16
522	       33408	        28	   16
523	       33472	        28	   16
524	       33536	        28	   16
525	       33600	        28	   16
526	       33664	        28	   16
527	       33728	        29	   16
528	       33792	        28	   16
529	       33856	        28	   16
530	       33920	        28	   16
531	       33984	        28	   16
532	       34048	        29	   16
533	       34112	        28	   16
534	       34176	        29	   16
535	       34240	        29	   16
536	       34304	        29	   16
537	       34368	        29	   16
538	       34432	        28	   16
539	       34496	        28	   16
540	       34560	        28	   16
541	       34624	        29	   16
542	       34688	        30	   16
543	       34752	        28	   16
544	       34816	        29	   16
545	       34880	        29	   16
546	       34944	        29	   16
547	       35008	        29	   16
548	       35072	        29	   16
549	       35136	        29	   16
550	       35200	        28	   16
551	       35264	        29	   16
552	       35328	        29	   16
553	       35392	        28	   16
554	       35456	        28	   16
555	       35520	        29	   16
556	       35584	        28	   16
557	       35648	        28	   16
558	       35712	        29	   16
559	       35776	        29	   16
560	       35840	        29	   16
561	       35904	        28	   16
562	       35968	        29	   16
563	       36032	        28	   16
564	       36096	        29	   16
565	       36160	        28	   16
566	       36224	        29	   16
567	       36288	        28	   16
568	       36352	        29	   16
569	       36416	        29	   16
570	       36480	        28	   16
571	       36544	        29	   16
572	       36608	        29	   16
573	       36672	        29	   16
574	       36736	        28	   16
575	       36800	        29	   16
576	       36864	        29	   16
577	       36928	        29	   16
578	       36992	        28	   16
579	       37056	        28	   16
580	       37120	        29	   16
581	       37184	        29	   16
582	       37248	        29	   16
583	       37312	        29	   16
584	       37376	        29	   16
585	       37440	        29	   16
586	       37504	        29	   16
587	       37568	        29	   16
588	       37632	        29	   16
589	       37696	        28	   16
590	       37760	        28	   16
591	       37824	        29	   16
592	       37888	        29	   16
593	       37952	        28	   16
594	       38016	        29	   16
595	       38080	        28	   16
596	       38144	        28	   16
597	       38208	        29	   16
598	       38272	        28	   16
599	       38336	        28	   16
600	       38400	        28	   16
601	       38464	        29	   16
602	       38528	        28	   16
603	       38592	        29	   16
604	       38656	        29	   16
605	       38720	        29	   16
606	       38784	        29	   16
607	       38848	        28	   16
608	       38912	        29	   16
609	       38976	        29	   16
610	       39040	        28	   16
611	       39104	        29	   16
612	       39168	        29	   16
613	       39232	        28	   16
614	       39296	        29	   16
615	       39360	        28	   16
616	       39424	        29	   16
617	       39488	        28	   16
618	       39552	        28	   16
619	       39616	        29	   16
620	       39680	        29	   16
621	       39744	        29	   16
622	       39808	        29	   16
623	       39872	        28	   16
624	       39936	        28	   16
625	       40000	        28	   16
626	       40064	        29	   16
627	       40128	        28	   16
628	       40192	        29	   16
629	       40256	        28	   16
630	       40320	        28	   16
631	       40384	        29	   16
632	       40448	        28	   16
633	       40512	        28	   16
634	       40576	        28	   16
635	       40640	        29	   16
636	       40704	        28	   16
637	       40768	        29	   16
638	       40832	        28	   16
639	       40896	        28	   16
640	       40960	        28	   16
641	       41024	        28	   16
642	       41088	        29	   16
643	       41152	        29	   16
644	       41216	        29	   16
645	       41280	        28	   16
646	       41344	        29	   16
647	       41408	        29	   16
648	       41472	        28	   16
649	       41536	        29	   16
650	       41600	        28	   16
651	       41664	        28	   16
652	       41728	        29	   16
653	       41792	        29	   16
654	       41856	        29	   16
655	       41920	        29	   16
656	       41984	        29	   16
657	       42048	        29	   16
658	       42112	        28	   16
659	       42176	        28	   16
660	       42240	        28	   16
661	       42304	        29	   16
662	       42368	        29	   16
663	       42432	        29	   16
664	       42496	        29	   16
665	       42560	        28	   16
666	       42624	        29	   16
667	       42688	        29	   16
668	       42752	        29	   16
669	       42816	        28	   16
670	       42880	        28	   16
671	       42944	        29	   16
672	       43008	        28	   16
673	       43072	        29	   16
674	       43136	        29	   16
675	       43200	        28	   16
676	       43264	        29	   16
677	       43328	        28	   16
678	       43392	        28	   16
679	       43456	        29	   16
680	       43520	        29	   16
681	       43584	        29	   16
682	       43648	        28	   16
683	       43712	        28	   16
684	       43776	        28	   16
685	       43840	        28	   16
686	       43904	        28	   16
687	       43968	        29	   16
688	       44032	        29	   16
689	       44096	        28	   16
690	       44160	        28	   16
691	       44224	        29	   16
692	       44288	        29	   16
693	       44352	        29	   16
694	       44416	        28	   16
695	       44480	        29	   16
696	       44544	        29	   16
697	       44608	        28	   16
698	       44672	        28	   16
699	       44736	        28	   16
700	       44800	        29	   16
701	       44864	        29	   16
702	       44928	        29	   16
703	       44992	        29	   16
704	       45056	        28	   16
705	       45120	        29	   16
706	       45184	        28	   16
707	       45248	        29	   16
708	       45312	        29	   16
709	       45376	        29	   16
710	       45440	        29	   16
711	       45504	        28	   16
712	       45568	        28	   16
713	       45632	        28	   16
714	       45696	        29	   16
715	       45760	        28	   16
716	       45824	        29	   16
717	       45888	        28	   16
718	       45952	        29	   16
719	       46016	        28	   16
720	       46080	        29	   16
721	       46144	        28	   16
722	       46208	        29	   16
723	       46272	        28	   16
724	       46336	        28	   16
725	       46400	        29	   16
726	       46464	        28	   16
727	       46528	        29	   16
728	       46592	        28	   16
729	       46656	        29	   16
730	       46720	        28	   16
731	       46784	        28	   16
732	       46848	        29	   16
733	       46912	        28	   16
734	       46976	        28	   16
735	       47040	        29	   16
736	       47104	        28	   16
737	       47168	        28	   16
738	       47232	        28	   16
739	       47296	        28	   16
740	       47360	        28	   16
741	       47424	        29	   16
742	       47488	        29	   16
743	       47552	        28	   16
744	       47616	        28	   16
745	       47680	        28	   16
746	       47744	        29	   16
747	       47808	        29	   16
748	       47872	        28	   16
749	       47936	        28	   16
750	       48000	        28	   16
751	       48064	        28	   16
752	       48128	        28	   16
753	       48192	        29	   16
754	       48256	        29	   16
755	       48320	        28	   16
756	       48384	        29	   16
757	       48448	        29	   16
758	       48512	        29	   16
759	       48576	        29	   16
760	       48640	        28	   16
761	       48704	        28	   16
762	       48768	        29	   16
763	       48832	        29	   16
764	       48896	        28	   16
765	       48960	        29	   16
766	       49024	        29	   16
767	       49088	        28	   16
768	       49152	        29	   16
769	       49216	        29	   16
770	       49280	        28	   16
771	       49344	        28	   16
772	       49408	        28	   16
773	       49472	        28	   16
774	       49536	        28	   16
775	       49600	        28	   16
776	       49664	        29	   16
777	       49728	        29	   16
778	       49792	        28	   16
779	       49856	        28	   16
780	       49920	        29	   16
781	       49984	        29	   16
782	       50048	        29	   16
783	       50112	        28	   16
784	       50176	        28	   16
785	       50240	        29	   16
786	       50304	        29	   16
787	       50368	        29	   16
788	       50432	        28	   16
789	       50496	        28	   16
790	       50560	        29	   16
791	       50624	        29	   16
792	       50688	        28	   16
793	       50752	        29	   16
794	       50816	        28	   16
795	       50880	        28	   16
796	       50944	        28	   16
797	       51008	        28	   16
798	       51072	        28	   16
799	       51136	        28	   16
800	       51200	        28	   16
801	       51264	        28	   16
802	       51328	        29	   16
803	       51392	        29	   16
804	       51456	        28	   16
805	       51520	        28	   16
806	       51584	        28	   16
807	       51648	        29	   16
808	       51712	        28	   16
809	       51776	        28	   16
810	       51840	        28	   16
811	       51904	        28	   16
812	       51968	        28	   16
813	       52032	        28	   16
814	       52096	        28	   16
815	       52160	        28	   16
816	       52224	        28	   16
817	       52288	        28	   16
818	       52352	        28	   16
819	       52416	        29	   16
820	       52480	        28	   16
821	       52544	        29	   16
822	       52608	        28	   16
823	       52672	        28	   16
824	       52736	        29	   16
825	       52800	        29	   16
826	       52864	        28	   16
827	       52928	        28	   16
828	       52992	        29	   16
829	       53056	        28	   16
830	       53120	        28	   16
831	       53184	        28	   16
832	       53248	        29	   16
833	       53312	        29	   16
834	       53376	        28	   16
835	       53440	        28	   16
836	       53504	        28	   16
837	       53568	        28	   16
838	       53632	        28	   16
839	       53696	        28	   16
840	       53760	        28	   16
841	       53824	        29	   16
842	       53888	        29	   16
843	       53952	        29	   16
844	       54016	        29	   16
845	       54080	        29	   16
846	       54144	        29	   16
847	       54208	        29	   16
848	       54272	        29	   16
849	       54336	        29	   16
850	       54400	        28	   16
851	       54464	        28	   16
852	       54528	        29	   16
853	       54592	        29	   16
854	       54656	        28	   16
855	       54720	        28	   16
856	       54784	        29	   16
857	       54848	        29	   16
858	       54912	        29	   16
859	       54976	        28	   16
860	       55040	        28	   16
861	       55104	        29	   16
862	       55168	        29	   16
863	       55232	        29	   16
864	       55296	        29	   16
865	       55360	        28	   16
866	       55424	        28	   16
867	       55488	        29	   16
868	       55552	        29	   16
869	       55616	        28	   16
870	       55680	        28	   16
871	       55744	        28	   16
872	       55808	        28	   16
873	       55872	        29	   16
874	       55936	        28	   16
875	       56000	        29	   16
876	       56064	        28	   16
877	       56128	        29	   16
878	       56192	        29	   16
879	       56256	        29	   16
880	       56320	        29	   16
881	       56384	        28	   16
882	       56448	        29	   16
883	       56512	        45	   16
884	       56576	        30	   16
885	       56640	        30	   16
886	       56704	        29	   16
887	       56768	        29	   16
888	       56832	        29	   16
889	       56896	        52	   16
890	       56960	        29	   16
891	       57024	        29	   16
892	       57088	        29	   16
893	       57152	        29	   16
894	       57216	        29	   16
895	       57280	        29	   16
896	       57344	        31	   16
897	       57408	        29	   16
898	       57472	        29	   16
899	       57536	        29	   16
900	       57600	        29	   16
901	       57664	        29	   16
902	       57728	        29	   16
903	       57792	        29	   16
904	       57856	        29	   16
905	       57920	        29	   16
906	       57984	        28	   16
907	       58048	        29	   16
908	       58112	        29	   16
909	       58176	        29	   16
910	       58240	        29	   16
911	       58304	        29	   16
912	       58368	        29	   16
913	       58432	        29	   16
914	       58496	        28	   16
915	       58560	        28	   16
916	       58624	        29	   16
917	       58688	        28	   16
918	       58752	        28	   16
919	       58816	        29	   16
920	       58880	        28	   16
921	       58944	        29	   16
922	       59008	        29	   16
923	       59072	        28	   16
924	       59136	        28	   16
925	       59200	        29	   16
926	       59264	        29	   16
927	       59328	        29	   16
928	       59392	        29	   16
929	       59456	        28	   16
930	       59520	        29	   16
931	       59584	        28	   16
932	       59648	        29	   16
933	       59712	        28	   16
934	       59776	        29	   16
935	       59840	        29	   16
936	       59904	        29	   16
937	       59968	        28	   16
938	       60032	        28	   16
939	       60096	        29	   16
940	       60160	        29	   16
941	       60224	        29	   16
942	       60288	        28	   16
943	       60352	        29	   16
944	       60416	        28	   16
945	       60480	        29	   16
946	       60544	        28	   16
947	       60608	        29	   16
948	       60672	        28	   16
949	       60736	        28	   16
950	       60800	        29	   16
951	       60864	        28	   16
952	       60928	        28	   16
953	       60992	        29	   16
954	       61056	        29	   16
955	       61120	        29	   16
956	       61184	        28	   16
957	       61248	        28	   16
958	       61312	        29	   16
959	       61376	        28	   16
960	       61440	        28	   16
961	       61504	        29	   16
962	       61568	        28	   16
963	       61632	        29	   16
964	       61696	        29	   16
965	       61760	        28	   16
966	       61824	        29	   16
967	       61888	        29	   16
968	       61952	        29	   16
969	       62016	        29	   16
970	       62080	        30	   16
971	       62144	        28	   16
972	       62208	        29	   16
973	       62272	        29	   16
974	       62336	        29	   16
975	       62400	        29	   16
976	       62464	        29	   16
977	       62528	        30	   16
978	       62592	        30	   16
979	       62656	        29	   16
980	       62720	        29	   16
981	       62784	        30	   16
982	       62848	        29	   16
983	       62912	        29	   16
984	       62976	        29	   16
985	       63040	        30	   16
986	       63104	        29	   16
987	       63168	        29	   16
988	       63232	        29	   16
989	       63296	        29	   16
990	       63360	        28	   16
991	       63424	        29	   16
992	       63488	        30	   16
993	       63552	        29	   16
994	       63616	        28	   16
995	       63680	        29	   16
996	       63744	        29	   16
997	       63808	        29	   16
998	       63872	        29	   16
999	       63936	        28	   16
1000	       64000	        29	   16
1001	       64064	        29	   16
1002	       64128	        29	   16
1003	       64192	        29	   16
1004	       64256	        28	   16
1005	       64320	        29	   16
1006	       64384	        28	   16
1007	       64448	        29	   16
1008	       64512	        29	   16
1009	       64576	        29	   16
1010	       64640	        29	   16
1011	       64704	        29	   16
1012	       64768	        29	   16
1013	       64832	        29	   16
1014	       64896	        29	   16
1015	       64960	        29	   16
1016	       65024	        29	   16
1017	       65088	        29	   16
1018	       65152	        29	   16
1019	       65216	        29	   16
1020	       65280	        29	   16
1021	       65344	        29	   16
1022	       65408	        29	   16
1023	       65472	        29	   16
1024	       65536	        29	   16
1025	       65600	        29	   16
1026	       65664	        29	   16
1027	       65728	        28	   16
1028	       65792	        29	   16
1029	       65856	        29	   16
1030	       65920	        28	   16
1031	       65984	        29	   16
1032	       66048	        29	   16
1033	       66112	        29	   16
1034	       66176	        29	   16
1035	       66240	        29	   16
1036	       66304	        29	   16
1037	       66368	        28	   16
1038	       66432	        29	   16
1039	       66496	        29	   16
1040	       66560	        29	   16
1041	       66624	        28	   16
1042	       66688	        29	   16
1043	       66752	        29	   16
1044	       66816	        29	   16
1045	       66880	        30	   16
1046	       66944	        28	   16
1047	       67008	        28	   16
1048	       67072	        29	   16
1049	       67136	        29	   16
1050	       67200	        29	   16
1051	       67264	        29	   16
1052	       67328	        28	   16
1053	       67392	        29	   16
1054	       67456	        29	   16
1055	       67520	        29	   16
1056	       67584	        29	   16
1057	       67648	        29	   16
1058	       67712	        28	   16
1059	       67776	        29	   16
1060	       67840	        28	   16
1061	       67904	        29	   16
1062	       67968	        29	   16
1063	       68032	        28	   16
1064	       68096	        29	   16
1065	       68160	        29	   16
1066	       68224	        29	   16
1067	       68288	        28	   16
1068	       68352	        29	   16
1069	       68416	        29	   16
1070	       68480	        29	   16
1071	       68544	        29	   16
1072	       68608	        28	   16
1073	       68672	        29	   16
1074	       68736	        28	   16
1075	       68800	        29	   16
1076	       68864	        28	   16
1077	       68928	        28	   16
1078	       68992	        29	   16
1079	       69056	        29	   16
1080	       69120	        29	   16
1081	       69184	        28	   16
1082	       69248	        28	   16
1083	       69312	        29	   16
1084	       69376	        29	   16
1085	       69440	        29	   16
1086	       69504	        29	   16
1087	       69568	        29	   16
1088	       69632	        29	   16
1089	       69696	        29	   16
1090	       69760	        29	   16
1091	       69824	        29	   16
1092	       69888	        29	   16
1093	       69952	        29	   16
1094	       70016	        29	   16
1095	       70080	        28	   16
1096	       70144	        29	   16
1097	       70208	        29	   16
1098	       70272	        29	   16
1099	       70336	        28	   16
1100	       70400	        29	   16
1101	       70464	        28	   16
1102	       70528	        28	   16
1103	       70592	        29	   16
1104	       70656	        28	   16
1105	       70720	        29	   16
1106	       70784	        29	   16
1107	       70848	        29	   16
1108	       70912	        29	   16
1109	       70976	        29	   16
1110	       71040	        29	   16
1111	       71104	        28	   16
1112	       71168	        28	   16
1113	       71232	        28	   16
1114	       71296	        28	   16
1115	       71360	        28	   16
1116	       71424	        28	   16
1117	       71488	        29	   16
1118	       71552	        29	   16
1119	       71616	        29	   16
1120	       71680	        29	   16
1121	       71744	        29	   16
1122	       71808	        29	   16
1123	       71872	        28	   16
1124	       71936	        29	   16
1125	       72000	        29	   16
1126	       72064	        29	   16
1127	       72128	        28	   16
1128	       72192	        28	   16
1129	       72256	        28	   16
1130	       72320	        29	   16
1131	       72384	        28	   16
1132	       72448	        29	   16
1133	       72512	        29	   16
